===== Patch 0 =====
2018-04-17,0.25551,0.288,0.23983,0.2426
2018-04-18,0.2426,0.2646,0.24201,0.262
2018-04-19,0.26199,0.275,0.25777,0.27004
2018-04-20,0.27004,0.30442,0.26648,0.30108
2018-04-21,0.30161,0.307,0.26509,0.28668
2018-04-22,0.28669,0.2973,0.27716,0.2816
2018-04-23,0.2816,0.28867,0.28064,0.28788
2018-04-24,0.28798,0.32,0.28593,0.30853
2018-04-25,0.3085,0.31099,0.2573,0.2687
2018-04-26,0.2687,0.2939,0.255,0.29326
2018-04-27,0.29326,0.30643,0.28145,0.28445
2018-04-28,0.2844,0.36498,0.2817,0.35676
2018-04-29,0.35675,0.3866,0.3415,0.36254
2018-04-30,0.36251,0.3637,0.33,0.34145
2018-05-01,0.34145,0.36034,0.3187,0.35504
2018-05-02,0.35498,0.37586,0.345,0.37199

===== Patch 1 =====
2018-05-03,0.37199,0.3885,0.36402,0.36716
2018-05-04,0.36683,0.36897,0.3465,0.358
2018-05-05,0.3584,0.37434,0.35771,0.36502
2018-05-06,0.36502,0.36641,0.33538,0.34654
2018-05-07,0.34599,0.3474,0.291,0.33046
2018-05-08,0.33079,0.34559,0.3163,0.32213
2018-05-09,0.32213,0.32547,0.298,0.31884
2018-05-10,0.31884,0.3221,0.291,0.29121
2018-05-11,0.29121,0.29349,0.2488,0.25573
2018-05-12,0.25574,0.27898,0.23402,0.2655
2018-05-13,0.26497,0.285,0.256,0.27718
2018-05-14,0.27718,0.27815,0.25123,0.26655
2018-05-15,0.26631,0.275,0.2513,0.25394
2018-05-16,0.25394,0.2558,0.237,0.25237
2018-05-17,0.25237,0.26054,0.23666,0.23919
2018-05-18,0.23915,0.245,0.23037,0.24324

===== Patch 2 =====
2018-05-19,0.24382,0.2475,0.2358,0.24116
2018-05-20,0.24151,0.26006,0.23832,0.25556
2018-05-21,0.25556,0.25999,0.24301,0.24563
2018-05-22,0.24588,0.2473,0.21841,0.22
2018-05-23,0.22,0.2231,0.1927,0.1978
2018-05-24,0.19767,0.2104,0.18865,0.2073
2018-05-25,0.20731,0.209,0.19351,0.19788
2018-05-26,0.19798,0.204,0.1938,0.19504
2018-05-27,0.19506,0.1958,0.1901,0.19186
2018-05-28,0.19198,0.194,0.17125,0.17249
2018-05-29,0.17249,0.20896,0.17055,0.20164
2018-05-30,0.20176,0.21683,0.19689,0.20779
2018-05-31,0.20846,0.22879,0.20321,0.2233
2018-06-01,0.22331,0.2285,0.21347,0.22038
2018-06-02,0.22038,0.23,0.21666,0.22648
2018-06-03,0.22647,0.23677,0.22259,0.22659

===== Patch 3 =====
2018-06-04,0.2266,0.2303,0.20882,0.21243
2018-06-05,0.21217,0.2216,0.20221,0.21839
2018-06-06,0.21835,0.21949,0.20799,0.21452
2018-06-07,0.2147,0.21863,0.208,0.21019
2018-06-08,0.21034,0.21053,0.20025,0.2043
2018-06-09,0.2043,0.21,0.20031,0.2011
2018-06-10,0.20108,0.20108,0.16806,0.17346
2018-06-11,0.17346,0.18067,0.16404,0.17897
2018-06-12,0.1791,0.1813,0.158,0.16297
2018-06-13,0.16309,0.16609,0.145,0.15791
2018-06-14,0.15798,0.177,0.153,0.17062
2018-06-15,0.17091,0.171,0.15997,0.16097
2018-06-16,0.16098,0.16436,0.15762,0.16191
2018-06-17,0.16209,0.16436,0.15962,0.16044
2018-06-18,0.16047,0.1681,0.1554,0.1637
2018-06-19,0.1637,0.17149,0.1612,0.167

===== Patch 4 =====
2018-06-20,0.16675,0.16768,0.15675,0.16182
2018-06-21,0.16181,0.16369,0.1567,0.15779
2018-06-22,0.15773,0.15861,0.13429,0.13843
2018-06-23,0.13786,0.14189,0.13345,0.1371
2018-06-24,0.13708,0.13828,0.1191,0.13093
2018-06-25,0.13085,0.13889,0.12619,0.13521
2018-06-26,0.13521,0.13571,0.12458,0.12519
2018-06-27,0.12512,0.12832,0.12271,0.12752
2018-06-28,0.12753,0.12891,0.11742,0.11825
2018-06-29,0.11818,0.127,0.11359,0.12534
2018-06-30,0.12541,0.1388,0.12533,0.13784
2018-07-01,0.13783,0.1459,0.13303,0.14211
2018-07-02,0.14196,0.16209,0.1376,0.15448
2018-07-03,0.15448,0.16054,0.14811,0.14966
2018-07-04,0.14973,0.15999,0.14586,0.15112
2018-07-05,0.15122,0.15598,0.143,0.14736

===== Patch 5 =====
2018-07-06,0.14735,0.14759,0.13803,0.14501
2018-07-07,0.14528,0.14842,0.13698,0.14783
2018-07-08,0.14775,0.15,0.14405,0.14481
2018-07-09,0.14482,0.14575,0.13876,0.13935
2018-07-10,0.13934,0.13972,0.12711,0.12814
2018-07-11,0.12807,0.13376,0.12467,0.13144
2018-07-12,0.13145,0.13149,0.122,0.1275
2018-07-13,0.12747,0.14356,0.12458,0.13768
2018-07-14,0.13735,0.14117,0.13303,0.1365
2018-07-15,0.13664,0.14594,0.13459,0.14227
2018-07-16,0.14231,0.15855,0.14037,0.15655
2018-07-17,0.15655,0.17644,0.15002,0.17136
2018-07-18,0.17136,0.19701,0.17109,0.18053
2018-07-19,0.18061,0.19217,0.17149,0.18191
2018-07-20,0.18164,0.18348,0.159,0.16129
2018-07-21,0.16112,0.16998,0.15388,0.16327

===== Patch 6 =====
2018-07-22,0.1634,0.1792,0.16164,0.16916
2018-07-23,0.16937,0.18057,0.16409,0.16423
2018-07-24,0.16411,0.17868,0.16001,0.17349
2018-07-25,0.1736,0.17728,0.16644,0.17275
2018-07-26,0.17274,0.1755,0.1616,0.164
