===== Patch 0 =====
2017-12-16,4.16,4.7201,3.8172,4.6378
2017-12-17,4.63,6.7,4.596,5.999
2017-12-18,5.999,6.1,4.75,6.0
2017-12-19,5.98,6.463,5.2725,5.6999
2017-12-20,5.69,5.7,4.68,5.1502
2017-12-21,5.1819,5.6899,4.42,5.1596
2017-12-22,5.1596,5.1996,3.25,4.2912
2017-12-23,4.2912,4.998,4.17,4.4

===== Patch 3 =====
2017-12-24,4.4,5.2,3.8,5.181
2017-12-25,5.1899,6.88,5.029,6.4631
2017-12-26,6.4631,10.793,6.35,9.254
2017-12-27,9.2861,11.3,8.2605,10.0731
2017-12-28,10.07,10.25,7.8,9.25
2017-12-29,9.28,9.802,8.39,8.7094
2017-12-30,8.6808,8.7094,6.9301,7.5947
2017-12-31,7.5783,8.798,7.5175,8.53
2018-01-01,8.5478,8.7,7.8,8.45
2018-01-02,8.45,9.1133,8.0922,8.715
2018-01-03,8.7151,9.4697,8.2653,9.304
2018-01-04,9.304,9.6511,8.5595,9.143
2018-01-05,9.135,16.8172,8.9651,14.8908
2018-01-06,14.8908,23.6,14.6999,22.6
2018-01-07,22.6,22.6599,18.05,18.594
2018-01-08,18.5375,19.2999,14.0018,17.9971

===== Patch 4 =====
2018-01-09,18.04,20.6114,16.435,17.399
2018-01-10,17.3992,17.5554,14.6004,17.5
2018-01-11,17.5,23.1079,13.66,21.2024
2018-01-12,21.1022,25.18,19.1,22.1999
2018-01-13,22.1999,23.4998,21.04,22.0246
2018-01-14,22.0252,22.1,18.21,20.4541
2018-01-15,20.4546,23.231,19.0113,19.3396
2018-01-16,19.4376,19.4475,9.89,13.1996
2018-01-17,13.0262,15.7,9.4001,14.1998
2018-01-18,14.1191,15.9,13.0203,14.1397
2018-01-19,14.0405,15.4799,13.501,14.9447
2018-01-20,14.9447,16.68,14.8249,16.1712
2018-01-21,16.1602,16.26,13.0339,14.1334
2018-01-22,14.1334,14.4978,11.6101,12.91
2018-01-23,12.9149,13.9,11.637,13.1022
2018-01-24,13.1494,14.3,12.6,13.8

===== Patch 5 =====
2018-01-25,13.7998,14.1516,13.01,13.1905
2018-01-26,13.1905,13.5989,12.01,13.1344
2018-01-27,13.169,13.551,12.85,13.3994
2018-01-28,13.3991,14.0235,13.3,13.7739
2018-01-29,13.7739,13.87,12.739,12.815
2018-01-30,12.8295,12.98,11.11,11.4749
2018-01-31,11.46,11.5483,10.553,11.3131
2018-02-01,11.3131,11.45,8.63,9.5138
2018-02-02,9.5138,10.749,7.3,9.7484
2018-02-03,9.7485,10.354,8.5818,9.7252
2018-02-04,9.7497,9.7527,8.012,8.3511
2018-02-05,8.4003,8.6005,6.0801,6.7315
2018-02-06,6.7216,8.6,5.5233,8.263
2018-02-07,8.2502,9.236,7.28,8.0647
2018-02-08,8.0979,8.3887,8.0012,8.2791
2018-02-09,8.2791,10.0,8.279,9.86

===== Patch 6 =====
2018-02-10,9.86,10.4444,8.767,9.2448
2018-02-11,9.2501,9.5,8.02,8.674
2018-02-12,8.6739,9.4348,8.659,9.3389
2018-02-13,9.339,9.36,8.7306,9.016
2018-02-14,9.0001,10.65,8.953,10.4096
2018-02-15,10.4063,11.29,9.9784,10.8661
2018-02-16,10.8784,11.25,10.3,11.25
2018-02-17,11.2054,11.8461,10.85,11.66
2018-02-18,11.6827,11.6827,10.5819,10.6631
2018-02-19,10.6631,11.1899,10.5398,11.0601
2018-02-20,11.0699,11.2,9.68,9.8888
2018-02-21,9.8888,10.2252,9.045,9.3799
2018-02-22,9.395,9.8129,8.6203,8.86
2018-02-23,8.8474,9.7301,8.6,9.693
2018-02-24,9.7,9.8379,8.6902,9.0873
2018-02-25,9.1161,9.47,8.9,9.35

===== Patch 7 =====
2018-02-26,9.3677,10.0999,9.09,9.9199
2018-02-27,9.9199,11.1111,9.7713,10.56
2018-02-28,10.56,11.1743,10.3295,10.4536
2018-03-01,10.4641,10.68,10.3245,10.4768
2018-03-02,10.4715,10.585,10.1136,10.2348
2018-03-03,10.2347,10.4694,10.1171,10.2399
2018-03-04,10.2399,10.4239,9.8501,10.4139
2018-03-05,10.4139,10.4533,10.0847,10.0847
2018-03-06,10.084,10.134,9.1025,9.3899
2018-03-07,9.3899,10.2114,8.11,9.0405
2018-03-08,9.0446,9.1921,8.0211,8.2703
2018-03-09,8.2703,8.3421,7.06,8.2807
2018-03-10,8.2951,8.3498,7.5553,7.65
2018-03-11,7.65,8.423,7.2,8.268
2018-03-12,8.2679,8.4988,7.66,8.034
2018-03-13,8.0204,11.0,7.8055,10.2188

===== Patch 8 =====
2018-03-14,10.1999,10.6753,8.5,8.9243
2018-03-15,8.915,9.4486,8.3,9.1047
2018-03-16,9.1074,9.38,8.55,9.0645
2018-03-17,9.1043,9.471,8.6245,8.9231
2018-03-18,8.9256,8.98,7.8,8.9648
2018-03-19,8.9664,9.4,8.45,9.035
2018-03-20,9.035,9.2888,8.6001,9.1618
2018-03-21,9.1865,10.3383,9.01,9.9777
2018-03-22,9.9729,10.94,9.47,10.0806
2018-03-23,10.0614,11.98,9.5,11.7397
2018-03-24,11.7158,14.9444,11.5314,13.2398
2018-03-25,13.2398,14.26,12.4771,12.95
2018-03-26,12.95,13.04,10.8189,12.05
2018-03-27,12.01,12.23,10.83,11.5404
2018-03-28,11.5404,12.235,11.31,11.6888
2018-03-29,11.687,11.7494,10.11,10.1877

===== Patch 9 =====
2018-03-30,10.1877,10.8769,9.6305,10.3955
2018-03-31,10.4,11.4836,10.25,11.051
2018-04-01,11.0599,11.3106,10.3002,11.0767
2018-04-02,11.0956,12.68,10.9815,12.5996
2018-04-03,12.5996,13.9701,12.2114,13.305
2018-04-04,13.2788,13.4889,12.0,12.21
2018-04-05,12.2098,12.65,12.093,12.4888
2018-04-06,12.4888,12.7001,12.0115,12.2599
2018-04-07,12.26,12.6487,12.22,12.5
2018-04-08,12.5,12.5216,12.11,12.1311
2018-04-09,12.1244,12.55,11.51,11.8888
2018-04-10,11.8832,12.441,11.77,12.0904
2018-04-11,12.1121,12.33,11.77,12.33
2018-04-12,12.33,13.034,11.85,13.0087
2018-04-13,13.0087,13.82,12.6961,13.52
2018-04-14,13.52,13.88,12.9174,13.2888

===== Patch 10 =====
2018-04-15,13.2865,13.62,12.9,13.0989
2018-04-16,13.0985,13.0997,12.011,12.2342
2018-04-17,12.2342,12.4848,11.6658,11.777
2018-04-18,11.777,12.45,11.511,12.2999
2018-04-19,12.2999,12.44,12.02,12.361
2018-04-20,12.3502,12.7241,11.85,12.5858
2018-04-21,12.574,13.74,12.38,13.3302
2018-04-22,13.3689,13.3987,12.8,12.8888
2018-04-23,12.8887,13.8644,12.82,13.645
2018-04-24,13.6449,15.6805,13.6096,15.0895
2018-04-25,15.0786,15.9,12.91,13.3999
2018-04-26,13.3999,14.75,13.1855,14.63
2018-04-27,14.6299,14.7854,14.1075,14.2396
2018-04-28,14.2493,15.4,14.1628,15.2011
2018-04-29,15.1672,15.436,14.5001,15.0489
2018-04-30,15.0489,15.15,14.04,14.3291

===== Patch 11 =====
2018-05-01,14.3271,14.3288,13.5,14.1711
2018-05-02,14.1421,14.44,13.9001,14.439
2018-05-03,14.4389,14.8599,14.1799,14.6999
2018-05-04,14.6493,14.7499,14.25,14.3622
2018-05-05,14.3621,14.57,14.21,14.4468
2018-05-06,14.444,14.9384,13.5495,14.012
2018-05-07,13.9993,14.0764,12.915,13.71
2018-05-08,13.7191,13.9733,13.0001,13.4981
2018-05-09,13.5,14.8,13.02,14.6417
2018-05-10,14.6266,15.05,13.7323,13.7957
2018-05-11,13.7737,14.13,12.5211,12.9884
2018-05-12,12.9603,13.27,12.1242,12.9319
2018-05-13,12.9319,13.5794,12.6186,13.1515
2018-05-14,13.1624,13.2,12.2,12.8388
2018-05-15,12.8448,13.33,12.4638,12.5389
2018-05-16,12.5312,12.9199,11.88,12.2901

===== Patch 12 =====
2018-05-17,12.28,12.9496,12.1818,12.3777
2018-05-18,12.3679,16.276,12.0001,15.1363
2018-05-19,15.0885,15.6666,13.95,14.33
2018-05-20,14.335,14.3995,13.682,14.1666
2018-05-21,14.1664,14.8005,13.7,14.6996
2018-05-22,14.6728,14.85,13.6911,13.888
2018-05-23,13.8544,13.9299,12.235,12.4998
2018-05-24,12.4997,13.1947,12.1,13.0288
2018-05-25,13.0255,13.3789,12.5627,13.0129
2018-05-26,13.0129,13.283,12.6411,12.7888
2018-05-27,12.7561,12.8,12.2856,12.6046
2018-05-28,12.596,12.75,11.611,11.9179
2018-05-29,11.892,12.7,11.6601,12.6073
2018-05-30,12.5947,12.7927,12.17,12.6199
2018-05-31,12.608,14.302,12.38,14.2
2018-06-01,14.1919,14.467,13.76,14.2888

===== Patch 13 =====
2018-06-02,14.2503,14.882,14.0,14.6732
2018-06-03,14.6785,15.0254,14.2657,14.6995
2018-06-04,14.666,14.743,13.59,14.2636
2018-06-05,14.2635,15.711,14.1328,15.6156
2018-06-06,15.6156,17.4767,15.23,17.275
2018-06-07,17.2512,17.44,16.11,16.2791
2018-06-08,16.28,16.6579,15.72,16.2292
2018-06-09,16.2292,16.906,15.869,16.0188
2018-06-10,16.0192,16.1199,13.4,14.18
2018-06-11,14.18,15.48,13.6712,15.47
2018-06-12,15.47,16.16,14.86,15.2263
2018-06-13,15.2265,15.85,13.6924,14.5888
2018-06-14,14.5794,15.2,14.0,14.867
2018-06-15,14.867,15.65,14.602,14.9895
2018-06-16,14.98,15.96,14.82,15.7602
2018-06-17,15.7883,17.2,15.6951,16.5987

===== Patch 14 =====
2018-06-18,16.6105,17.1998,16.11,16.8111
2018-06-19,16.8092,16.95,16.1288,16.7556
2018-06-20,16.7395,16.85,15.6,16.0773
2018-06-21,16.0768,17.38,15.865,17.0727
2018-06-22,17.0726,17.25,15.16,15.56
2018-06-23,15.55,16.0488,15.3123,15.6398
2018-06-24,15.6024,15.749,13.3419,14.4174
2018-06-25,14.4174,15.1532,13.76,14.92
2018-06-26,14.8982,15.0098,13.83,14.0525
2018-06-27,14.0525,14.3404,13.789,14.0737
2018-06-28,14.0852,14.9,13.81,14.206
2018-06-29,14.1312,14.7,13.734,14.5399
2018-06-30,14.4847,15.1514,14.256,14.6851
2018-07-01,14.7344,14.7499,14.09,14.37
2018-07-02,14.3679,14.7502,14.01,14.5968
2018-07-03,14.5968,14.81,14.0146,14.1639

===== Patch 15 =====
2018-07-04,14.17,14.2499,13.8502,14.0212
2018-07-05,14.0212,14.1367,13.412,13.76
2018-07-06,13.76,13.8143,13.1402,13.4366
2018-07-07,13.4366,14.3006,13.2799,14.16
2018-07-08,14.1546,14.18,13.84,14.01
2018-07-09,14.0096,14.0497,13.4588,13.5348
2018-07-10,13.5382,13.6312,12.6171,12.77
2018-07-11,12.77,12.87,12.1201,12.697
2018-07-12,12.6899,12.7777,11.802,12.1318
2018-07-13,12.1256,12.4299,11.904,12.1803
2018-07-14,12.1772,12.2799,11.921,12.0595
2018-07-15,12.0677,12.399,11.93,12.321
2018-07-16,12.321,13.4295,12.1525,13.3471
2018-07-17,13.3717,13.9,12.827,13.7398
2018-07-18,13.7398,13.88,12.65,12.8574
2018-07-19,12.8575,13.3776,12.7161,12.955

===== Patch 16 =====
2018-07-20,12.955,13.039,11.821,12.0798
2018-07-21,12.0701,12.4933,11.8087,12.1959
2018-07-22,12.1655,12.35,11.9257,12.1885
2018-07-23,12.1594,12.4,11.9,12.0348
2018-07-24,12.0348,12.289,11.6358,12.1469
2018-07-25,12.1469,13.5136,12.1111,13.0048
2018-07-26,13.0448,13.6397,12.9008,13.3283
2018-07-27,13.3435,14.0845,13.0383,13.9919
2018-07-28,13.9902,14.8886,13.72,14.669
2018-07-29,14.6415,14.7512,13.666,13.9569
2018-07-30,13.9353,13.9724,13.0,13.1666
2018-07-31,13.2057,14.1,13.001,13.8369
2018-08-01,13.8384,14.1,13.1725,13.6666
2018-08-02,13.6481,14.1999,13.364,14.15
2018-08-03,14.1302,14.18,13.55,14.1251
2018-08-04,14.1251,14.47,13.55,13.8663

===== Patch 17 =====
2018-08-05,13.8663,13.9499,13.2224,13.64
2018-08-06,13.6407,13.975,13.4688,13.6998
2018-08-07,13.6988,13.85,13.0735,13.1488
2018-08-08,13.1486,13.1688,11.95,12.1489
2018-08-09,12.1489,12.8769,12.0408,12.7654
2018-08-10,12.7698,12.8249,11.6912,12.1472
2018-08-11,12.1387,12.1666,11.3,11.6972
2018-08-12,11.69,11.8735,11.3503,11.7999
2018-08-13,11.7999,11.8899,10.11,10.2576
2018-08-14,10.293,10.3285,8.5318,9.3999
2018-08-15,9.3999,10.65,9.3328,9.5049
2018-08-16,9.5048,10.0,9.3549,9.7888
2018-08-17,9.7779,10.88,9.7008,10.88
2018-08-18,10.8766,10.98,9.4518,9.8807
2018-08-19,9.8807,10.2999,9.6501,10.1388
2018-08-20,10.1304,10.2081,9.5505,9.6377

===== Patch 18 =====
2018-08-21,9.6377,9.8499,9.3526,9.7399
2018-08-22,9.7396,10.25,9.1803,9.5888
2018-08-23,9.5105,9.7881,9.3201,9.7587
2018-08-24,9.7475,10.2313,9.55,10.2038
2018-08-25,10.2037,10.3,9.9115,10.1058
2018-08-26,10.0997,10.2578,9.7298,10.2158
2018-08-27,10.2082,11.3135,10.1023,11.1888
2018-08-28,11.169,11.5489,10.76,11.5188
2018-08-29,11.5188,11.5188,10.7,11.1888
2018-08-30,11.1547,11.1999,10.3501,10.7899
2018-08-31,10.7899,10.9935,10.5548,10.9899
2018-09-01,10.9897,11.57,10.9436,11.48
2018-09-02,11.48,11.5043,11.07,11.3684
2018-09-03,11.366,11.48,11.046,11.3294
2018-09-04,11.3299,11.4494,11.2106,11.4217
2018-09-05,11.4399,11.5886,9.9,9.9664

===== Patch 19 =====
2018-09-06,9.9978,10.382,9.5349,10.2888
2018-09-07,10.2699,10.2994,9.63,9.9401
2018-09-08,9.948,10.1497,9.2715,9.5224
2018-09-09,9.511,9.7678,9.1535,9.5399
2018-09-10,9.4999,9.7381,9.25,9.508
2018-09-11,9.5078,9.6,9.1013,9.3688
2018-09-12,9.3796,9.4822,9.01,9.2081
2018-09-13,9.2081,9.7146,9.1994,9.5911
2018-09-14,9.5911,10.0997,9.4809,9.9268
2018-09-15,9.8842,10.242,9.84,10.0999
2018-09-16,10.0626,10.1381,9.7,9.9399
2018-09-17,9.9281,10.0321,9.2542,9.3626
2018-09-18,9.3626,9.6533,9.22,9.5599
2018-09-19,9.531,9.7997,9.231,9.6399
2018-09-20,9.6204,10.08,9.5682,10.0388
2018-09-21,10.0126,10.48,9.9091,10.48

===== Patch 20 =====
2018-09-22,10.4761,10.6,9.985,10.2911
2018-09-23,10.2534,10.4258,10.1025,10.2907
2018-09-24,10.3,10.3599,9.9082,10.0588
2018-09-25,10.0295,10.0583,9.3612,9.8745
2018-09-26,9.8498,9.9417,9.5514,9.712
2018-09-27,9.7286,10.1118,9.6364,10.0599
2018-09-28,10.0599,10.28,9.8049,9.9911
2018-09-29,9.9607,10.0773,9.72,10.0118
2018-09-30,10.0,10.0761,9.8203,10.0172
2018-10-01,10.0172,10.0761,9.85,9.9811
2018-10-02,9.9811,10.69,9.85,10.3711
2018-10-03,10.3,10.49,10.0103,10.3136
2018-10-04,10.2851,10.4393,10.201,10.2982
2018-10-05,10.2735,10.77,10.227,10.6756
2018-10-06,10.6622,10.75,10.3232,10.4289
2018-10-07,10.4085,10.6,10.2602,10.5852

===== Patch 21 =====
2018-10-08,10.5852,10.6929,10.4938,10.5911
2018-10-09,10.5909,10.6297,10.27,10.4113
2018-10-10,10.4113,10.4351,10.22,10.3614
2018-10-11,10.3877,10.3991,9.22,9.3599
2018-10-12,9.3618,9.7497,9.2471,9.5551
2018-10-13,9.5501,9.7299,9.5227,9.681
2018-10-14,9.67,9.8,9.5101,9.5895
2018-10-15,9.5883,11.0,9.5106,10.5655
2018-10-16,10.5509,10.571,10.1061,10.2771
2018-10-17,10.2643,10.35,10.09,10.2338
2018-10-18,10.2338,10.2856,9.81,9.922
2018-10-19,9.922,9.9797,9.83,9.9001
2018-10-20,9.9134,9.997,9.822,9.9365
2018-10-21,9.9231,10.0272,9.87,9.9311
2018-10-22,9.9123,9.98,9.81,9.8932
2018-10-23,9.8801,10.0788,9.8099,9.9298

===== Patch 22 =====
2018-10-24,9.9209,9.99,9.8555,9.8837
2018-10-25,9.8816,9.925,9.7502,9.8056
2018-10-26,9.805,9.9121,9.75,9.8296
2018-10-27,9.8297,9.8347,9.6972,9.7331
2018-10-28,9.7285,9.7638,9.6022,9.7207
2018-10-29,9.7207,9.7317,9.3748,9.445
2018-10-30,9.4516,9.5386,9.4003,9.4521
2018-10-31,9.4513,9.5546,9.2811,9.4807
2018-11-01,9.4837,9.66,9.4303,9.6192
2018-11-02,9.6106,9.7192,9.5467,9.6421
2018-11-03,9.6607,9.744,9.4888,9.5889
2018-11-04,9.588,9.8974,9.5,9.819
2018-11-05,9.8084,9.8294,9.6603,9.7333
2018-11-06,9.7509,9.8891,9.6703,9.881
2018-11-07,9.8718,9.9776,9.81,9.897
2018-11-08,9.897,9.9268,9.6503,9.686

===== Patch 23 =====
2018-11-09,9.6868,9.7497,9.5169,9.6141
2018-11-10,9.6132,9.6896,9.5672,9.5898
2018-11-11,9.5898,9.621,9.35,9.5611
2018-11-12,9.5586,9.5891,9.331,9.4862
2018-11-13,9.4862,9.5891,9.3602,9.3936
2018-11-14,9.387,9.4453,8.3359,8.6811
2018-11-15,8.6896,8.7342,7.8,8.3793
2018-11-16,8.3793,8.4049,7.8,8.01
2018-11-17,8.0097,8.0192,7.6846,7.8494
2018-11-18,7.8493,8.166,7.8301,8.0832
2018-11-19,8.0833,8.0918,6.6453,6.6844
2018-11-20,6.704,6.905,5.612,5.92
2018-11-21,5.9419,6.323,5.6502,6.2894
2018-11-22,6.2896,6.3727,5.7172,5.77
2018-11-23,5.7755,5.8396,5.45,5.6611
2018-11-24,5.6525,5.8055,4.7632,5.193

===== Patch 24 =====
2018-11-25,5.199,5.38,4.532,5.2873
2018-11-26,5.28,5.4,4.7568,5.0631
2018-11-27,5.063,5.063,4.7045,4.984
2018-11-28,4.984,5.4603,4.984,5.3499
2018-11-29,5.3498,5.6344,5.1243,5.3805
2018-11-30,5.3902,5.448,4.9534,5.115
2018-12-01,5.1122,5.4006,5.0072,5.2899
2018-12-02,5.2787,5.4357,5.205,5.2888
2018-12-03,5.2831,5.2956,5.01,5.1266
2018-12-04,5.1294,6.3649,5.0856,5.902
2018-12-05,5.902,6.62,5.7225,6.0727
2018-12-06,6.0689,6.109,4.85,4.9023
2018-12-07,4.8977,4.9997,4.12,4.516
2018-12-08,4.5118,4.8009,4.3001,4.6361
2018-12-09,4.628,5.0003,4.5167,4.7693
2018-12-10,4.7693,4.9398,4.4698,4.6276

===== Patch 25 =====
2018-12-11,4.6297,4.9295,4.5,4.8973
2018-12-12,4.8936,5.15,4.739,4.9815
2018-12-13,4.982,4.9933,4.5563,4.6384
2018-12-14,4.6399,4.75,4.43,4.5211
2018-12-15,4.5148,4.599,4.4436,4.5531
2018-12-16,4.5479,4.7064,4.5089,4.616
2018-12-17,4.6193,5.1271,4.601,5.065
2018-12-18,5.065,5.5362,4.9,5.5308
2018-12-19,5.5349,5.8331,5.2847,5.3633
2018-12-20,5.3627,5.79,5.2369,5.6766
2018-12-21,5.6761,5.7897,5.3166,5.4766
2018-12-22,5.4766,5.8802,5.395,5.8398
2018-12-23,5.8399,6.1318,5.7589,5.959
2018-12-24,5.9588,6.4735,5.93,6.0979
2018-12-25,6.0975,6.0994,5.3127,5.45
2018-12-26,5.4432,5.684,5.37,5.6029

===== Patch 26 =====
2018-12-27,5.6062,5.6559,5.1,5.1791
2018-12-28,5.1818,5.8995,5.1003,5.8811
2018-12-29,5.8803,6.0,5.61,5.66
2018-12-30,5.67,5.9186,5.558,5.8939
2018-12-31,5.9,6.2433,5.8304,6.1111
2019-01-01,6.1139,6.1228,5.7735,5.991
2019-01-02,5.991,6.0939,5.8371,6.051
2019-01-03,6.0445,6.062,5.7739,5.7979
2019-01-04,5.7947,5.99,5.7402,5.9692
2019-01-05,5.9688,6.1043,5.9188,5.9625
2019-01-06,5.9626,6.3888,5.925,6.2688
2019-01-07,6.2681,6.3094,6.0061,6.2009
2019-01-08,6.1979,6.7984,6.1381,6.5128
2019-01-09,6.5197,6.854,6.3386,6.5511
2019-01-10,6.5511,6.5764,5.65,5.8449
2019-01-11,5.844,6.1198,5.6853,5.9595

===== Patch 27 =====
2019-01-12,5.9552,5.9657,5.8,5.8594
2019-01-13,5.8629,5.8884,5.3733,5.4688
2019-01-14,5.4688,6.062,5.4586,6.0583
2019-01-15,6.0565,6.0649,5.6601,5.8111
2019-01-16,5.8007,6.1817,5.7741,6.0911
2019-01-17,6.0941,6.33,5.9604,6.3266
2019-01-18,6.3152,6.5879,6.2132,6.4867
2019-01-19,6.4887,6.64,6.2435,6.5199
2019-01-20,6.5221,6.6295,6.2401,6.4008
2019-01-21,6.4069,6.515,6.2788,6.4724
2019-01-22,6.4681,6.5088,6.25,6.4736
2019-01-23,6.478,6.53,6.3499,6.4969
2019-01-24,6.4963,6.4963,6.3915,6.4588
2019-01-25,6.4555,6.7502,6.4408,6.6899
2019-01-26,6.689,6.9786,6.6196,6.9463
2019-01-27,6.9453,7.2157,6.7919,7.0396

===== Patch 28 =====
2019-01-28,7.0399,7.1398,5.94,6.1648
2019-01-29,6.1642,6.2599,5.968,6.1661
2019-01-30,6.1335,6.1999,6.001,6.1388
2019-01-31,6.1384,6.2663,5.9468,6.22
2019-02-01,6.225,6.65,6.1172,6.5229
2019-02-02,6.5185,6.9,6.4823,6.8655
2019-02-03,6.8688,6.9,6.6148,6.7887
2019-02-04,6.7888,7.185,6.68,7.1069
2019-02-05,7.1028,7.9715,6.9501,7.8665
2019-02-06,7.8569,8.48,7.32,8.1303
2019-02-07,8.1347,8.4666,7.6733,7.81
2019-02-08,7.807,8.8387,7.61,8.5972
2019-02-09,8.5972,8.921,8.4052,8.9051
2019-02-10,8.9001,9.2999,8.8264,9.1697
2019-02-11,9.1695,9.778,9.01,9.5288
2019-02-12,9.525,9.9,8.921,9.2765

===== Patch 29 =====
2019-02-13,9.2763,9.2763,8.71,8.9103
2019-02-14,8.9165,9.05,8.4051,8.7655
2019-02-15,8.7636,9.4997,8.7293,9.2911
2019-02-16,9.2854,9.3399,9.048,9.1087
2019-02-17,9.0972,9.22,8.8903,9.22
2019-02-18,9.2167,9.6999,9.1777,9.6127
2019-02-19,9.6127,11.1307,9.481,10.4728
2019-02-20,10.4687,11.2951,10.3928,10.9211
2019-02-21,10.9199,10.936,10.13,10.4661
2019-02-22,10.4695,10.9611,10.3799,10.7576
2019-02-23,10.7572,10.85,10.4,10.7265
2019-02-24,10.7267,11.09,9.3901,9.9476
2019-02-25,9.9442,10.2361,9.2685,9.6967
2019-02-26,9.6967,9.7557,9.3551,9.4168
2019-02-27,9.4238,9.9998,9.35,9.8467
2019-02-28,9.8502,10.4914,9.7899,10.2779

===== Patch 30 =====
2019-03-01,10.2777,11.551,10.2067,11.3111
2019-03-02,11.3353,11.8,10.8,11.7566
2019-03-03,11.7564,11.8701,11.1902,11.4511
2019-03-04,11.4511,11.508,10.85,11.4006
2019-03-05,11.405,13.75,11.395,13.6229
2019-03-06,13.623,14.663,12.9,14.5294
2019-03-07,14.529,15.56,14.327,15.1
2019-03-08,15.0999,15.2194,13.5578,14.2931
2019-03-09,14.2848,14.92,13.9609,14.4651
2019-03-10,14.4651,14.5075,13.86,14.3711
2019-03-11,14.3741,14.9,14.011,14.4143
2019-03-12,14.4133,15.4288,14.1809,15.3333
2019-03-13,15.3459,15.38,14.9333,15.0244
2019-03-14,15.0311,15.097,14.563,14.8901
2019-03-15,14.8993,15.199,14.84,14.9432
2019-03-16,14.9429,16.0,14.88,15.9589

===== Patch 31 =====
2019-03-17,15.9589,15.9589,15.44,15.5693
2019-03-18,15.5836,15.7888,15.204,15.5388
2019-03-19,15.5361,15.8,15.0,15.4953
2019-03-20,15.5098,15.5098,15.022,15.1288
2019-03-21,15.1288,15.2987,13.8607,14.3511
2019-03-22,14.3567,15.226,14.231,15.1502
2019-03-23,15.1524,15.44,14.9469,15.1397
2019-03-24,15.1397,17.5,14.66,17.1096
2019-03-25,17.1112,17.338,16.1,16.7631
2019-03-26,16.7761,16.8,15.5301,16.1998
2019-03-27,16.1928,16.8297,15.8697,16.6
2019-03-28,16.6,16.7188,16.401,16.6665
2019-03-29,16.6538,16.8067,16.377,16.4753
2019-03-30,16.4949,16.985,15.9612,16.9666
2019-03-31,16.9666,17.7386,16.7314,17.5376
2019-04-01,17.5201,18.2576,17.3319,17.8888

===== Patch 32 =====
2019-04-02,17.8888,19.88,17.5303,19.7155
2019-04-03,19.7155,20.0,18.0,18.5489
2019-04-04,18.5388,19.41,18.16,18.992
2019-04-05,18.971,19.4593,18.8445,19.3657
2019-04-06,19.3658,19.3866,18.82,19.0745
2019-04-07,19.0423,19.2137,18.8,18.9523
2019-04-08,18.9507,19.042,17.7881,17.9777
2019-04-09,17.9728,18.54,17.01,18.2984
2019-04-10,18.2984,18.6095,17.8927,18.24
2019-04-11,18.24,18.24,16.2501,17.5555
2019-04-12,17.5555,18.552,16.612,18.3333
2019-04-13,18.2867,18.6398,17.9143,18.6111
2019-04-14,18.6111,19.9,18.4259,19.3866
2019-04-15,19.3734,19.78,18.6601,19.2666
2019-04-16,19.2668,19.7482,18.7064,19.6408
2019-04-17,19.6399,19.7908,19.26,19.4888

===== Patch 33 =====
2019-04-18,19.4757,21.998,19.4333,21.8888
